Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Tuesday 6 June 2023,19:30,Fair,29°,9,33%,1012 hPa
Tuesday 6 June 2023,20:00,Fair,28°,9,35%,1012 hPa
Tuesday 6 June 2023,20:30,Fair,28°,9,35%,1012 hPa
Tuesday 6 June 2023,21:00,Clear,28°,4,40%,1012 hPa
Tuesday 6 June 2023,21:30,Clear,27°,6,39%,1012 hPa
Tuesday 6 June 2023,22:00,Clear,25°,4,44%,1012 hPa
Tuesday 6 June 2023,22:30,Clear,25°,6,44%,1012 hPa
Tuesday 6 June 2023,23:00,Clear,24°,6,47%,1013 hPa
Tuesday 6 June 2023,23:30,Clear,24°,6,50%,1013 hPa
Wednesday 7 June 2023,00:00,Clear,23°,6,53%,1013 hPa
Wednesday 7 June 2023,00:30,Clear,22°,2,57%,1013 hPa
Wednesday 7 June 2023,01:00,Clear,23°,7,50%,1013 hPa
Wednesday 7 June 2023,01:30,Clear,22°,11,53%,1013 hPa
Wednesday 7 June 2023,02:00,Clear,22°,17,60%,1013 hPa
Wednesday 7 June 2023,02:30,Clear,21°,15,64%,1013 hPa
Wednesday 7 June 2023,03:00,Clear,21°,13,64%,1013 hPa
Wednesday 7 June 2023,03:30,Clear,21°,9,60%,1013 hPa
Wednesday 7 June 2023,04:00,Clear,21°,9,60%,1013 hPa
Wednesday 7 June 2023,04:30,Clear,21°,7,56%,1013 hPa
Wednesday 7 June 2023,05:00,Clear,21°,7,53%,1013 hPa
Wednesday 7 June 2023,05:30,Clear,20°,4,64%,1013 hPa
Wednesday 7 June 2023,06:00,Light Rain,19°,7,68%,1014 hPa
Wednesday 7 June 2023,06:30,Light Rain,18°,13,77%,1014 hPa
Wednesday 7 June 2023,06:33,Rain,17°,13,82%,1014 hPa
Wednesday 7 June 2023,07:00,Light Rain,16°,4,94%,1014 hPa
Wednesday 7 June 2023,07:08,Rain,16°,4,94%,1014 hPa
Wednesday 7 June 2023,07:30,Rain,16°,4,94%,1014 hPa
Wednesday 7 June 2023,07:41,Light Rain,16°,4,94%,1014 hPa
Wednesday 7 June 2023,08:00,Light Rain,16°,6,94%,1014 hPa
Wednesday 7 June 2023,08:30,Light Rain,16°,2,94%,1014 hPa
Wednesday 7 June 2023,09:00,Light Rain,16°,4,94%,1014 hPa
Wednesday 7 June 2023,09:30,Light Rain,16°,2,94%,1015 hPa
Wednesday 7 June 2023,10:00,Light Rain,16°,4,94%,1015 hPa
Wednesday 7 June 2023,10:30,Light Rain,17°,2,88%,1015 hPa
Wednesday 7 June 2023,11:00,Light Rain,17°,4,94%,1015 hPa
Wednesday 7 June 2023,11:30,Light Rain,17°,4,94%,1015 hPa
Wednesday 7 June 2023,12:00,Light Rain,17°,6,94%,1015 hPa
Wednesday 7 June 2023,12:30,Light Rain,17°,4,94%,1015 hPa
Wednesday 7 June 2023,12:45,Mostly Cloudy,18°,4,94%,1015 hPa
Wednesday 7 June 2023,13:00,Mostly Cloudy,18°,6,94%,1015 hPa
Wednesday 7 June 2023,13:30,Mostly Cloudy,19°,9,83%,1015 hPa
Wednesday 7 June 2023,13:52,Mostly Cloudy,19°,7,83%,1015 hPa
